page_url,title
https://comedy.shivatax.com/kamaitachi-the-most-meaningless-question-in-the-world/,かまいたち「この世で1番意味のない質問」
https://comedy.shivatax.com/kamaitachi-accusation/,かまいたち「告発」
https://comedy.shivatax.com/kamaitachi-cutin/,かまいたち「割り込み」
https://comedy.shivatax.com/kamaitachi-homeroom/,かまいたち「ホームルーム」
https://comedy.shivatax.com/kamaitachi-timemachine/,かまいたち「タイムマシーン」
https://comedy.shivatax.com/pankbooboo-ceramics/,パンクブーブー「陶芸」
https://comedy.shivatax.com/nonstyle-investigation/,NONSTYLE「取調べ」
https://comedy.shivatax.com/shinkuujessica-mayorforaday/,真空ジェシカ「1日市長」
https://comedy.shivatax.com/metalbat-tongue-twister/,金属バット「早口言葉」
https://comedy.shivatax.com/shizuru-ability/,しずる「能力者」
https://comedy.shivatax.com/oswald-friend-2021/,オズワルド「友達2021ver」
https://comedy.shivatax.com/gunkan-ninja/,軍艦「忍者」
https://comedy.shivatax.com/shinkuujessica-convenience-store/,真空ジェシカ「コンビニ」
https://comedy.shivatax.com/sharing-table-the-ideal-wedding/,相席スタート「理想の結構式」
https://comedy.shivatax.com/gunkan-nasa/,軍艦「NASA」
https://comedy.shivatax.com/momo-timemachine/,もも「タイムマシーン」
https://comedy.shivatax.com/mitorizu-manager/,見取り図「敏腕マネージャー」
https://comedy.shivatax.com/kamaitachi-ufj/,かまいたち「UFJ」
https://comedy.shivatax.com/kamaitachi-dont-ever-say-that/,かまいたち「絶対に言わんといてな」
https://comedy.shivatax.com/wagyu-tissuemybabe/,和牛「ティッシュマイベイベー」
https://comedy.shivatax.com/nights-smap/,ナイツ「SMAP」
https://comedy.shivatax.com/akina-divorce/,アキナ「離婚」
https://comedy.shivatax.com/kamaitachi-boast/,かまいまち「自慢」
https://comedy.shivatax.com/masudaokada-reporter/,ますだおかだ「リポーター」
https://comedy.shivatax.com/waraimeshi-thomas-the-tank-engine/,笑い飯「機関車トーマス」
https://comedy.shivatax.com/shimofirimyoujou-luxury-liner/,霜降り明星「豪華客船」
https://comedy.shivatax.com/sandwichman-apology-press-conference/,サンドウィッチマン「謝罪会見」
https://comedy.shivatax.com/kirin-baseball/,麒麟「野球」
https://comedy.shivatax.com/yonsentoushin-explanation-shiritori/,四千頭身「説明しりとり」
https://comedy.shivatax.com/chidori-friends/,千鳥「友達」
https://comedy.shivatax.com/haraichi-date/,ハライチ「デート」
https://comedy.shivatax.com/punkbooboo-nazonazo/,パンクブーブー「なぞなぞ」
https://comedy.shivatax.com/ogiyahagi-singer/,おぎはやぎ「歌手になりたい」
https://comedy.shivatax.com/ogiyahagi-marriage-fraudster/,おぎやはぎ「結婚詐欺師」
https://comedy.shivatax.com/yonsentoushin-the-master-of-the-sushi-bar/,四千頭身「寿司屋の大将」
https://comedy.shivatax.com/speedwagon-nursery-song/,スピードワゴン「童謡」
https://comedy.shivatax.com/nakagawake-annoyed/,中川家「イライラすること」
https://comedy.shivatax.com/nights-miyazakihayao/,ナイツ「宮崎駿」
https://comedy.shivatax.com/yonsentoushin-myouji/,四千頭身「苗字」
https://comedy.shivatax.com/punk-boo-boo-scary-story/,パンクブーブー「怖い話」
https://comedy.shivatax.com/sandwichman-street-questionnaire/,サンドウィッチマン「街頭アンケート」
https://comedy.shivatax.com/milkboy-monaka/,ミルクボーイ「モナカ」
https://comedy.shivatax.com/punkbooboo-neighbour/,パンクブーブー「隣の住人」
https://comedy.shivatax.com/yonsentoushin-continent/,四千頭身「大陸」
https://comedy.shivatax.com/oswald-climbing/,オズワルド「登山の心得」
https://comedy.shivatax.com/kingkong-shopclerk/,キングコング「ショップ店員」
https://comedy.shivatax.com/tutorial-chirinchirin/,チュートリアル「チリンチリン」
https://comedy.shivatax.com/netajin-aispeaker/,陣内智則「AIスピーカー」
https://comedy.shivatax.com/audrey-moving-out/,オードリー「引っ越し」
https://comedy.shivatax.com/nonstyle-lifesaving/,NONSTYLE「人命救助」
https://comedy.shivatax.com/oswald-friends/,オズワルド「友達」
https://comedy.shivatax.com/yonsentoushin-2/,四千頭身「好きな季節」
https://comedy.shivatax.com/footballhour/,フットボールアワー「SMタクシー」
https://comedy.shivatax.com/yonsentoushin/,四千頭身「ドライブ」
https://comedy.shivatax.com/ginsyari/,銀シャリ「ウンチク」
https://comedy.shivatax.com/milkboy-cornflakes/,ミルクボーイ「コーンフレーク」
