page_url,title
https://himapucchi.com/m2020-2-tokyohoteison/,【M-1グランプリ2020 2回戦】<br>東京ホテイソン「歌が上手くなりたい」
https://himapucchi.com/m2020-2-oideyasukoga/,【M-1グランプリ2020 2回戦】<br>おいでやすこが「カラオケ」
https://himapucchi.com/m2020-2-ozuwarudo/,【M-1グランプリ2020 2回戦】<br>オズワルド「登山」漫才ネタ書き起こし
https://himapucchi.com/m2019first-indians/,【M-1グランプリ2019 1stラウンド】<br>インディアンス「おっさん女子」
https://himapucchi.com/milkboy-07/,ミルクボーイ「寝られへん」
https://himapucchi.com/m2018first-mitorizu/,【M-1グランプリ2018 1stラウンド】<br>見取り図「彼女が欲しい」
https://himapucchi.com/m2019first-wagyu/,【M-1グランプリ 2019 1stラウンド】<br>和牛「部屋選び」
https://himapucchi.com/m2019first-ozuwarudo/,【M-1グランプリ2019 1stラウンド】<br>オズワルド「先輩付き合い」
https://himapucchi.com/m2019first-newyork/,【M-1グランプリ2019 1stラウンド】<br>ニューヨーク「ラブソング」
https://himapucchi.com/m2015first-trendyangel/,【M-1グランプリ2015 最終決戦】<br>トレンディエンジェル「モテたい」
https://himapucchi.com/m2019first-karashirenkon/,【M-1グランプリ2019 1stラウンド】<br>からし蓮根「自動車教習」
https://himapucchi.com/m2019first-mitorizu/,【M-1グランプリ2019 1stラウンド】<br>見取り図「第一印象」
https://himapucchi.com/m2009first-waraimeshi/,【M-1グランプリ2009 1stラウンド】<br>笑い飯「鳥人」
https://himapucchi.com/m2017first-kamaitachi/,【M-1グランプリ2017 1stラウンド】<br>かまいたち「怖い話」
https://himapucchi.com/m2018first-kamaitachi/,【M-1グランプリ2018 1stラウンド】<br>かまいたち「タイムマシン」
https://himapucchi.com/m2015final-jaljal/,【M-1グランプリ2015 最終決戦】<br>ジャルジャル「好きなスポーツ」
https://himapucchi.com/m2016final-super/,【M-1グランプリ2016 最終決戦】<br>スーパーマラドーナ「時代劇」
https://himapucchi.com/milkboy-06/,ミルクボーイ 「男優」
https://himapucchi.com/m2015final-ginsyari/,【M-1グランプリ2015 最終決戦】<br>銀シャリ「うるさい」
https://himapucchi.com/m2016final-wagyu/,【M-1グランプリ2016 最終決戦】<br>和牛「夏祭り」
https://himapucchi.com/milkboy-tukami/,ミルクボーイ つかみネタまとめ
https://himapucchi.com/m2016final-ginsyari/,【M-1グランプリ2016 最終決戦】<br>銀シャリ「ウンチク」
https://himapucchi.com/m2016first-wagyu/,【M-1グランプリ2016 1stラウンド】<br>和牛「ドライブデート」
https://himapucchi.com/milkboy-05/,ミルクボーイ 「滋賀」
https://himapucchi.com/m2017first-miki/,【M-1グランプリ2017 1stラウンド】<br>ミキ「漢字が苦手」
https://himapucchi.com/milkboy-04/,ミルクボーイ 「競歩」
https://himapucchi.com/milkboy-03/,ミルクボーイ 「SASUKE」
https://himapucchi.com/milkboy-02/,ミルクボーイ 「サイゼ」
https://himapucchi.com/milkboy-01/,ミルクボーイ 「デカビタ」
https://himapucchi.com/m2017first-wagyu/,【M-1グランプリ2017 1stラウンド】和牛「ウエディングプランナー」
https://himapucchi.com/m2017final-toro/,【M-1グランプリ2017 最終決戦】<br>とろサーモン「石焼き芋」
https://himapucchi.com/m2017first-toro/,【M-1グランプリ2017 1stラウンド】<br>とろサーモン「旅館」
https://himapucchi.com/m2017final-miki/,【M-1グランプリ2017 最終決戦】<br>ミキ「スターウォーズ」
https://himapucchi.com/m2017final-wagyu/,【M-1グランプリ2017 最終決戦】<br>和牛「旅館の仲居さん」
https://himapucchi.com/m2018first-simohuri/,【M-1グランプリ2018 1stラウンド】<br>霜降り明星「豪華客船」
https://himapucchi.com/m2018first-wagyu/,【M-1グランプリ2018 1stラウンド】<br>和牛「ゾンビ」
https://himapucchi.com/k2020final-jaljal/,【キングオブコント2020 ファイナルステージ】<br>ジャルジャル「空き巣するのにタンバリン持ってきた奴」
https://himapucchi.com/k2020first-jaljal/,【キングオブコント2020 1stステージ】<br>ジャルジャル「野次ワクチン」
https://himapucchi.com/m2018first-jaljal/,【M-1グランプリ2018 1stラウンド】<br>ジャルジャル「国名分けっこ」
https://himapucchi.com/m2018final-jaljal/,【M-1グランプリ2018 最終決戦】<br>ジャルジャル「決めポーズ」
https://himapucchi.com/m1ranking/,M-1グランプリ歴代優勝者&ファイナリスト
https://himapucchi.com/m2018final-wagyu/,【M-1グランプリ2018 最終決戦】<br>和牛「オレオレ詐欺」
https://himapucchi.com/m2019first-pekopa/,【M-1グランプリ2019 1stラウンド】<br>ぺこぱ「タクシー」
https://himapucchi.com/m2018final-simohuri/,【M-1グランプリ2018 最終決戦】<br>霜降り明星「子どもの頃」
https://himapucchi.com/m2019first-milkboy/,【M-1グランプリ2019 1stラウンド】<br>ミルクボーイ「コーンフレーク」
https://himapucchi.com/m2019first-kamaitachi/,【M-1グランプリ2019 1stラウンド】<br>かまいたち「UFJ」
https://himapucchi.com/m2019final-milkboy/,【M-1グランプリ2019 最終決戦】<br>ミルクボーイ「最中」
https://himapucchi.com/m2019final-kamaitachi/,【M-1グランプリ2019 最終決戦】<br>かまいたち「トトロ」
https://himapucchi.com/m2019final-pekopa/,【M-1グランプリ2019 最終決戦】<br>ぺこぱ「お年寄り」
